row_numb,name,address/location,cusion,rate(ing)
12008,restaurant #12008,"NY, 158 street, 290",Chinese,1
12009,restaurant #12009,"NY, 139 street, 253",Traditional,3
12010,restaurant #12010,"NY, 157 street, 577",Italian,5
12011,restaurant #12011,"NY, 172 street, 266",Italian,3
12012,restaurant #12012,"NY, 208 street, 322",Chinese,2
12013,restaurant #12013,"NY, 59 street, 50",Chinese,2
12014,restaurant #12014,"NY, 143 street, 340",Traditional,1
12015,restaurant #12015,"NY, 101 street, 462",Chinese,1
12016,restaurant #12016,"NY, 156 street, 325",Italian,1
12017,restaurant #12017,"NY, 106 street, 523",Chinese,5
12018,restaurant #12018,"NY, 189 street, 385",Italian,4
12019,restaurant #12019,"NY, 72 street, 86",Italian,1
12020,restaurant #12020,"NY, 152 street, 598",Chinese,1
12021,restaurant #12021,"NY, 102 street, 193",Italian,1
12022,restaurant #12022,"NY, 206 street, 375",Chinese,3
12023,restaurant #12023,"NY, 110 street, 462",Italian,1
12024,restaurant #12024,"NY, 6 street, 533",Traditional,5
12025,restaurant #12025,"NY, 76 street, 13",Italian,5
12026,restaurant #12026,"NY, 51 street, 333",Chinese,1
12027,restaurant #12027,"NY, 173 street, 573",Chinese,4
12028,restaurant #12028,"NY, 219 street, 236",Italian,4
12029,restaurant #12029,"NY, 160 street, 228",Traditional,3
12030,restaurant #12030,"NY, 146 street, 383",Italian,1
12031,restaurant #12031,"NY, 257 street, 455",Traditional,5
12032,restaurant #12032,"NY, 72 street, 315",Italian,2
12033,restaurant #12033,"NY, 186 street, 536",Traditional,5
12034,restaurant #12034,"NY, 218 street, 304",Italian,4
12035,restaurant #12035,"NY, 152 street, 248",Chinese,4
12036,restaurant #12036,"NY, 80 street, 485",Chinese,1
12037,restaurant #12037,"NY, 250 street, 33",Traditional,3
12038,restaurant #12038,"NY, 260 street, 217",Italian,1
12039,restaurant #12039,"NY, 111 street, 489",Traditional,4
12040,restaurant #12040,"NY, 191 street, 163",Italian,4
12041,restaurant #12041,"NY, 266 street, 165",Italian,2
12042,restaurant #12042,"NY, 12 street, 284",Traditional,4
12043,restaurant #12043,"NY, 242 street, 317",Italian,3
12044,restaurant #12044,"NY, 113 street, 210",Chinese,1
12045,restaurant #12045,"NY, 152 street, 261",Traditional,2
12046,restaurant #12046,"NY, 96 street, 412",Traditional,5
12047,restaurant #12047,"NY, 15 street, 71",Italian,5
12048,restaurant #12048,"NY, 39 street, 297",Traditional,1
12049,restaurant #12049,"NY, 185 street, 588",Traditional,2
12050,restaurant #12050,"NY, 173 street, 544",Traditional,4
12051,restaurant #12051,"NY, 180 street, 463",Traditional,3
12052,restaurant #12052,"NY, 158 street, 345",Traditional,4
12053,restaurant #12053,"NY, 40 street, 387",Chinese,1
12054,restaurant #12054,"NY, 96 street, 440",Chinese,4
12055,restaurant #12055,"NY, 206 street, 289",Traditional,3
12056,restaurant #12056,"NY, 94 street, 218",Traditional,2
12057,restaurant #12057,"NY, 255 street, 128",Chinese,4
12058,restaurant #12058,"NY, 93 street, 423",Chinese,3
12059,restaurant #12059,"NY, 173 street, 174",Chinese,5
12060,restaurant #12060,"NY, 10 street, 422",Italian,4
12061,restaurant #12061,"NY, 163 street, 565",Chinese,5
12062,restaurant #12062,"NY, 149 street, 497",Traditional,1
12063,restaurant #12063,"NY, 119 street, 216",Chinese,3
12064,restaurant #12064,"NY, 76 street, 83",Italian,5
12065,restaurant #12065,"NY, 226 street, 309",Chinese,3
12066,restaurant #12066,"NY, 153 street, 205",Traditional,2
12067,restaurant #12067,"NY, 189 street, 505",Italian,2
12068,restaurant #12068,"NY, 170 street, 67",Traditional,5
12069,restaurant #12069,"NY, 259 street, 397",Traditional,3
12070,restaurant #12070,"NY, 53 street, 542",Italian,4
12071,restaurant #12071,"NY, 156 street, 505",Italian,4
12072,restaurant #12072,"NY, 149 street, 1",Traditional,1
12073,restaurant #12073,"NY, 236 street, 497",Italian,1
12074,restaurant #12074,"NY, 78 street, 389",Traditional,5
12075,restaurant #12075,"NY, 174 street, 568",Traditional,5
12076,restaurant #12076,"NY, 12 street, 371",Chinese,2
12077,restaurant #12077,"NY, 189 street, 305",Italian,2
12078,restaurant #12078,"NY, 135 street, 479",Chinese,5
12079,restaurant #12079,"NY, 104 street, 57",Chinese,2
12080,restaurant #12080,"NY, 138 street, 550",Traditional,3
12081,restaurant #12081,"NY, 74 street, 85",Traditional,3
12082,restaurant #12082,"NY, 222 street, 464",Chinese,1
12083,restaurant #12083,"NY, 232 street, 463",Chinese,2
12084,restaurant #12084,"NY, 255 street, 30",Chinese,1
12085,restaurant #12085,"NY, 28 street, 412",Italian,1
12086,restaurant #12086,"NY, 257 street, 593",Chinese,4
12087,restaurant #12087,"NY, 30 street, 482",Traditional,3
12088,restaurant #12088,"NY, 158 street, 18",Chinese,1
12089,restaurant #12089,"NY, 139 street, 147",Italian,1
12090,restaurant #12090,"NY, 235 street, 473",Chinese,2
12091,restaurant #12091,"NY, 96 street, 140",Chinese,5
12092,restaurant #12092,"NY, 155 street, 357",Chinese,5
12093,restaurant #12093,"NY, 23 street, 237",Italian,1
12094,restaurant #12094,"NY, 64 street, 119",Chinese,3
12095,restaurant #12095,"NY, 258 street, 36",Chinese,1
12096,restaurant #12096,"NY, 74 street, 58",Italian,3
12097,restaurant #12097,"NY, 159 street, 43",Italian,4
12098,restaurant #12098,"NY, 113 street, 270",Chinese,4
12099,restaurant #12099,"NY, 193 street, 488",Italian,3
12100,restaurant #12100,"NY, 80 street, 265",Traditional,2
12101,restaurant #12101,"NY, 10 street, 95",Italian,2
12102,restaurant #12102,"NY, 66 street, 269",Italian,5
12103,restaurant #12103,"NY, 30 street, 148",Italian,5
12104,restaurant #12104,"NY, 98 street, 274",Chinese,5
12105,restaurant #12105,"NY, 151 street, 87",Italian,3
12106,restaurant #12106,"NY, 249 street, 387",Chinese,4
12107,restaurant #12107,"NY, 98 street, 373",Chinese,4
12108,restaurant #12108,"NY, 158 street, 117",Italian,5
12109,restaurant #12109,"NY, 52 street, 301",Chinese,5
12110,restaurant #12110,"NY, 153 street, 598",Traditional,5
12111,restaurant #12111,"NY, 130 street, 226",Traditional,5
12112,restaurant #12112,"NY, 213 street, 19",Chinese,2
12113,restaurant #12113,"NY, 228 street, 374",Traditional,4
12114,restaurant #12114,"NY, 88 street, 577",Traditional,5
12115,restaurant #12115,"NY, 211 street, 89",Italian,1
12116,restaurant #12116,"NY, 250 street, 358",Chinese,1
12117,restaurant #12117,"NY, 264 street, 295",Traditional,3
12118,restaurant #12118,"NY, 35 street, 421",Italian,2
12119,restaurant #12119,"NY, 120 street, 250",Italian,3
12120,restaurant #12120,"NY, 199 street, 521",Chinese,2
12121,restaurant #12121,"NY, 208 street, 262",Chinese,4
12122,restaurant #12122,"NY, 109 street, 575",Chinese,1
12123,restaurant #12123,"NY, 15 street, 163",Chinese,3
12124,restaurant #12124,"NY, 52 street, 3",Traditional,2
12125,restaurant #12125,"NY, 233 street, 361",Italian,3
12126,restaurant #12126,"NY, 104 street, 170",Italian,1
12127,restaurant #12127,"NY, 88 street, 44",Italian,5
12128,restaurant #12128,"NY, 109 street, 422",Chinese,1
12129,restaurant #12129,"NY, 233 street, 16",Chinese,2
12130,restaurant #12130,"NY, 239 street, 335",Chinese,4
12131,restaurant #12131,"NY, 87 street, 580",Traditional,2
12132,restaurant #12132,"NY, 260 street, 109",Traditional,1
12133,restaurant #12133,"NY, 67 street, 264",Traditional,3
12134,restaurant #12134,"NY, 144 street, 3",Chinese,1
12135,restaurant #12135,"NY, 258 street, 339",Chinese,5
12136,restaurant #12136,"NY, 263 street, 48",Italian,1
12137,restaurant #12137,"NY, 109 street, 108",Italian,2
12138,restaurant #12138,"NY, 255 street, 77",Italian,4
12139,restaurant #12139,"NY, 156 street, 146",Italian,3
12140,restaurant #12140,"NY, 62 street, 513",Italian,5
12141,restaurant #12141,"NY, 220 street, 495",Chinese,4
12142,restaurant #12142,"NY, 89 street, 159",Traditional,2
12143,restaurant #12143,"NY, 233 street, 510",Chinese,5
12144,restaurant #12144,"NY, 67 street, 293",Traditional,4
12145,restaurant #12145,"NY, 201 street, 279",Italian,2
12146,restaurant #12146,"NY, 123 street, 425",Italian,2
12147,restaurant #12147,"NY, 105 street, 482",Italian,2
12148,restaurant #12148,"NY, 36 street, 338",Traditional,3
12149,restaurant #12149,"NY, 241 street, 419",Chinese,5
12150,restaurant #12150,"NY, 266 street, 350",Italian,2
12151,restaurant #12151,"NY, 162 street, 506",Traditional,5
12152,restaurant #12152,"NY, 143 street, 26",Italian,2
12153,restaurant #12153,"NY, 230 street, 456",Traditional,4
12154,restaurant #12154,"NY, 167 street, 540",Traditional,4
12155,restaurant #12155,"NY, 264 street, 561",Chinese,3
12156,restaurant #12156,"NY, 18 street, 178",Traditional,1
12157,restaurant #12157,"NY, 94 street, 238",Traditional,2
12158,restaurant #12158,"NY, 159 street, 312",Traditional,5
12159,restaurant #12159,"NY, 191 street, 56",Traditional,3
12160,restaurant #12160,"NY, 32 street, 121",Traditional,3
12161,restaurant #12161,"NY, 172 street, 228",Italian,3
12162,restaurant #12162,"NY, 94 street, 552",Chinese,5
12163,restaurant #12163,"NY, 40 street, 64",Traditional,4
12164,restaurant #12164,"NY, 199 street, 243",Traditional,3
12165,restaurant #12165,"NY, 126 street, 460",Traditional,1
12166,restaurant #12166,"NY, 167 street, 596",Traditional,3
12167,restaurant #12167,"NY, 215 street, 264",Traditional,4
12168,restaurant #12168,"NY, 18 street, 6",Chinese,5
12169,restaurant #12169,"NY, 143 street, 185",Italian,2
12170,restaurant #12170,"NY, 4 street, 184",Chinese,5
12171,restaurant #12171,"NY, 179 street, 482",Traditional,5
12172,restaurant #12172,"NY, 188 street, 189",Italian,5
12173,restaurant #12173,"NY, 86 street, 374",Italian,2
12174,restaurant #12174,"NY, 6 street, 301",Italian,4
12175,restaurant #12175,"NY, 65 street, 86",Italian,2
12176,restaurant #12176,"NY, 162 street, 229",Italian,2
12177,restaurant #12177,"NY, 210 street, 8",Italian,4
12178,restaurant #12178,"NY, 268 street, 478",Chinese,3
12179,restaurant #12179,"NY, 113 street, 45",Italian,3
12180,restaurant #12180,"NY, 212 street, 305",Italian,3
12181,restaurant #12181,"NY, 45 street, 38",Traditional,1
12182,restaurant #12182,"NY, 99 street, 461",Traditional,3
12183,restaurant #12183,"NY, 13 street, 588",Traditional,2
12184,restaurant #12184,"NY, 190 street, 557",Chinese,3
12185,restaurant #12185,"NY, 13 street, 226",Italian,5
12186,restaurant #12186,"NY, 135 street, 512",Italian,5
12187,restaurant #12187,"NY, 19 street, 185",Chinese,4
12188,restaurant #12188,"NY, 8 street, 181",Traditional,1
12189,restaurant #12189,"NY, 91 street, 73",Traditional,3
12190,restaurant #12190,"NY, 143 street, 170",Italian,1
12191,restaurant #12191,"NY, 87 street, 489",Italian,5
12192,restaurant #12192,"NY, 124 street, 484",Italian,4
12193,restaurant #12193,"NY, 201 street, 125",Chinese,2
12194,restaurant #12194,"NY, 87 street, 214",Italian,5
12195,restaurant #12195,"NY, 132 street, 439",Chinese,4
12196,restaurant #12196,"NY, 133 street, 545",Chinese,3
12197,restaurant #12197,"NY, 36 street, 168",Traditional,2
12198,restaurant #12198,"NY, 128 street, 165",Traditional,2
12199,restaurant #12199,"NY, 226 street, 93",Traditional,1
12200,restaurant #12200,"NY, 138 street, 67",Traditional,3
12201,restaurant #12201,"NY, 161 street, 517",Chinese,5
12202,restaurant #12202,"NY, 206 street, 576",Chinese,3
12203,restaurant #12203,"NY, 165 street, 74",Traditional,2
12204,restaurant #12204,"NY, 138 street, 166",Traditional,5
12205,restaurant #12205,"NY, 62 street, 187",Chinese,2
12206,restaurant #12206,"NY, 166 street, 338",Italian,1
12207,restaurant #12207,"NY, 81 street, 95",Chinese,3
12208,restaurant #12208,"NY, 73 street, 178",Chinese,5
12209,restaurant #12209,"NY, 269 street, 272",Italian,2
12210,restaurant #12210,"NY, 130 street, 356",Italian,4
12211,restaurant #12211,"NY, 46 street, 156",Chinese,1
12212,restaurant #12212,"NY, 259 street, 134",Italian,5
12213,restaurant #12213,"NY, 18 street, 598",Traditional,1
12214,restaurant #12214,"NY, 52 street, 512",Traditional,3
12215,restaurant #12215,"NY, 187 street, 376",Italian,1
12216,restaurant #12216,"NY, 78 street, 83",Italian,5
12217,restaurant #12217,"NY, 160 street, 102",Italian,5
12218,restaurant #12218,"NY, 166 street, 386",Traditional,4
12219,restaurant #12219,"NY, 221 street, 349",Traditional,2
12220,restaurant #12220,"NY, 238 street, 210",Traditional,2
12221,restaurant #12221,"NY, 208 street, 90",Italian,5
12222,restaurant #12222,"NY, 74 street, 548",Chinese,1
12223,restaurant #12223,"NY, 68 street, 286",Traditional,2
12224,restaurant #12224,"NY, 86 street, 438",Traditional,2
12225,restaurant #12225,"NY, 173 street, 110",Italian,1
12226,restaurant #12226,"NY, 194 street, 171",Italian,4
12227,restaurant #12227,"NY, 26 street, 345",Chinese,4
12228,restaurant #12228,"NY, 28 street, 145",Italian,1
12229,restaurant #12229,"NY, 12 street, 323",Italian,2
12230,restaurant #12230,"NY, 210 street, 111",Chinese,1
12231,restaurant #12231,"NY, 162 street, 97",Italian,3
12232,restaurant #12232,"NY, 155 street, 6",Traditional,1
12233,restaurant #12233,"NY, 160 street, 392",Italian,4
12234,restaurant #12234,"NY, 7 street, 281",Chinese,2
12235,restaurant #12235,"NY, 221 street, 232",Italian,5
12236,restaurant #12236,"NY, 79 street, 271",Italian,3
12237,restaurant #12237,"NY, 165 street, 67",Chinese,2
12238,restaurant #12238,"NY, 21 street, 169",Traditional,3
12239,restaurant #12239,"NY, 127 street, 358",Italian,3
12240,restaurant #12240,"NY, 189 street, 199",Italian,2
12241,restaurant #12241,"NY, 124 street, 199",Chinese,5
12242,restaurant #12242,"NY, 146 street, 42",Traditional,3
12243,restaurant #12243,"NY, 79 street, 94",Chinese,1
12244,restaurant #12244,"NY, 244 street, 464",Italian,1
12245,restaurant #12245,"NY, 165 street, 55",Chinese,3
12246,restaurant #12246,"NY, 191 street, 553",Traditional,1
12247,restaurant #12247,"NY, 163 street, 14",Italian,1
12248,restaurant #12248,"NY, 240 street, 337",Chinese,1
12249,restaurant #12249,"NY, 114 street, 162",Traditional,1
12250,restaurant #12250,"NY, 110 street, 430",Chinese,5
12251,restaurant #12251,"NY, 266 street, 340",Traditional,1
12252,restaurant #12252,"NY, 169 street, 177",Chinese,4
12253,restaurant #12253,"NY, 143 street, 256",Italian,3
12254,restaurant #12254,"NY, 146 street, 447",Italian,3
12255,restaurant #12255,"NY, 60 street, 228",Chinese,1
12256,restaurant #12256,"NY, 199 street, 126",Italian,1
12257,restaurant #12257,"NY, 51 street, 70",Chinese,1
12258,restaurant #12258,"NY, 40 street, 448",Chinese,1
12259,restaurant #12259,"NY, 262 street, 76",Chinese,2
12260,restaurant #12260,"NY, 208 street, 444",Italian,3
12261,restaurant #12261,"NY, 33 street, 34",Chinese,2
12262,restaurant #12262,"NY, 44 street, 339",Italian,3
12263,restaurant #12263,"NY, 184 street, 370",Italian,4
12264,restaurant #12264,"NY, 69 street, 69",Traditional,2
12265,restaurant #12265,"NY, 163 street, 309",Italian,1
12266,restaurant #12266,"NY, 44 street, 509",Traditional,2
12267,restaurant #12267,"NY, 235 street, 403",Chinese,1
12268,restaurant #12268,"NY, 10 street, 357",Italian,3
12269,restaurant #12269,"NY, 231 street, 341",Chinese,2
12270,restaurant #12270,"NY, 189 street, 304",Traditional,2
12271,restaurant #12271,"NY, 195 street, 298",Italian,1
12272,restaurant #12272,"NY, 161 street, 79",Italian,5
12273,restaurant #12273,"NY, 8 street, 60",Italian,4
12274,restaurant #12274,"NY, 25 street, 508",Chinese,4
12275,restaurant #12275,"NY, 155 street, 349",Chinese,4
12276,restaurant #12276,"NY, 84 street, 313",Italian,1
12277,restaurant #12277,"NY, 88 street, 398",Italian,3
12278,restaurant #12278,"NY, 208 street, 349",Italian,4
12279,restaurant #12279,"NY, 231 street, 224",Chinese,2
12280,restaurant #12280,"NY, 259 street, 234",Chinese,5
12281,restaurant #12281,"NY, 264 street, 354",Chinese,4
12282,restaurant #12282,"NY, 127 street, 101",Chinese,3
12283,restaurant #12283,"NY, 109 street, 141",Italian,5
12284,restaurant #12284,"NY, 219 street, 328",Traditional,1
12285,restaurant #12285,"NY, 57 street, 594",Chinese,3
12286,restaurant #12286,"NY, 268 street, 89",Chinese,4
12287,restaurant #12287,"NY, 104 street, 259",Chinese,2
12288,restaurant #12288,"NY, 48 street, 334",Chinese,4
12289,restaurant #12289,"NY, 121 street, 288",Traditional,3
12290,restaurant #12290,"NY, 53 street, 265",Italian,3
12291,restaurant #12291,"NY, 31 street, 101",Italian,5
12292,restaurant #12292,"NY, 67 street, 331",Traditional,1
12293,restaurant #12293,"NY, 55 street, 496",Traditional,2
12294,restaurant #12294,"NY, 147 street, 476",Chinese,3
12295,restaurant #12295,"NY, 151 street, 543",Traditional,3
12296,restaurant #12296,"NY, 146 street, 394",Chinese,5
12297,restaurant #12297,"NY, 165 street, 496",Traditional,5
12298,restaurant #12298,"NY, 88 street, 469",Traditional,1
12299,restaurant #12299,"NY, 84 street, 285",Chinese,4
12300,restaurant #12300,"NY, 107 street, 321",Traditional,1
12301,restaurant #12301,"NY, 125 street, 60",Chinese,4
12302,restaurant #12302,"NY, 89 street, 78",Traditional,1
12303,restaurant #12303,"NY, 88 street, 457",Traditional,2
12304,restaurant #12304,"NY, 66 street, 551",Chinese,3
12305,restaurant #12305,"NY, 43 street, 384",Chinese,4
12306,restaurant #12306,"NY, 189 street, 128",Italian,2
12307,restaurant #12307,"NY, 190 street, 549",Italian,2
12308,restaurant #12308,"NY, 164 street, 98",Chinese,5
12309,restaurant #12309,"NY, 15 street, 158",Chinese,5
12310,restaurant #12310,"NY, 40 street, 594",Chinese,2
12311,restaurant #12311,"NY, 71 street, 228",Chinese,4
12312,restaurant #12312,"NY, 22 street, 90",Chinese,3
12313,restaurant #12313,"NY, 260 street, 215",Traditional,2
12314,restaurant #12314,"NY, 226 street, 464",Chinese,4
12315,restaurant #12315,"NY, 213 street, 150",Traditional,4
12316,restaurant #12316,"NY, 206 street, 66",Chinese,2
12317,restaurant #12317,"NY, 249 street, 307",Traditional,4
12318,restaurant #12318,"NY, 133 street, 327",Italian,3
12319,restaurant #12319,"NY, 24 street, 400",Traditional,3
12320,restaurant #12320,"NY, 219 street, 98",Chinese,2
12321,restaurant #12321,"NY, 121 street, 566",Chinese,4
12322,restaurant #12322,"NY, 189 street, 456",Italian,3
12323,restaurant #12323,"NY, 96 street, 184",Traditional,2
12324,restaurant #12324,"NY, 48 street, 406",Traditional,4
12325,restaurant #12325,"NY, 224 street, 510",Chinese,2
12326,restaurant #12326,"NY, 97 street, 490",Traditional,5
12327,restaurant #12327,"NY, 93 street, 107",Chinese,5
12328,restaurant #12328,"NY, 187 street, 432",Traditional,4
12329,restaurant #12329,"NY, 70 street, 27",Italian,1
12330,restaurant #12330,"NY, 201 street, 389",Chinese,4
